,user_id,experiment_id,variant,exposure_time
2851,6894,0,B,2025-01-13 15:25:50
2852,5792,0,B,2025-01-14 13:14:41
2853,5610,0,B,2025-01-08 06:45:34
2854,5110,0,B,2025-01-03 19:59:52
2855,677,0,B,2025-01-07 16:42:21
2856,2091,0,B,2025-01-11 23:15:36
2857,3932,0,B,2025-01-02 03:52:41
2858,5365,0,B,2025-01-09 12:16:49
2859,5030,0,B,2025-01-08 21:25:16
2860,7344,0,B,2025-01-03 11:22:07
2861,1646,0,B,2025-01-12 02:48:55
2862,4479,0,B,2025-01-14 01:34:24
2863,4913,0,B,2025-01-06 05:45:18
2864,3531,0,B,2025-01-04 18:43:03
2865,4305,0,B,2025-01-09 13:34:26
2866,7173,0,B,2025-01-01 03:24:52
2867,7973,0,B,2025-01-06 07:35:33
2868,6859,0,B,2025-01-11 10:15:31
2869,120,0,B,2025-01-11 10:50:55
2870,5174,0,B,2025-01-08 14:59:57
2871,6460,0,B,2025-01-04 02:11:59
2872,475,0,B,2025-01-09 22:37:45
2873,3763,0,B,2025-01-08 07:43:36
2874,3554,0,B,2025-01-05 06:39:43
2875,6230,0,B,2025-01-04 09:01:12
2876,7332,0,B,2025-01-07 20:42:05
2877,4624,0,B,2025-01-12 13:44:46
2878,847,0,B,2025-01-14 18:15:22
2879,6789,0,B,2025-01-06 07:03:15
2880,419,0,B,2025-01-09 15:45:20
2881,1804,0,B,2025-01-10 14:00:16
2882,6631,0,B,2025-01-13 09:43:21
2883,6363,0,B,2025-01-11 18:30:01
2884,2496,0,B,2025-01-07 03:10:31
2885,391,0,B,2025-01-12 04:25:53
2886,6466,0,B,2025-01-05 21:12:16
2887,3878,0,B,2025-01-06 05:44:32
2888,3790,0,B,2025-01-02 19:28:03
2889,5566,0,B,2025-01-12 08:47:01
2890,1882,0,B,2025-01-11 02:21:50
2891,6094,0,B,2025-01-11 22:10:56
2892,7840,0,B,2025-01-07 22:13:59
2893,2809,0,B,2025-01-14 07:59:40
2894,7747,0,B,2025-01-08 08:52:45
2895,3119,0,B,2025-01-04 06:40:52
2896,3038,0,B,2025-01-04 15:01:38
2897,6155,0,B,2025-01-14 17:13:26
2898,7407,0,B,2025-01-06 21:07:22
2899,3678,0,B,2025-01-12 07:26:09
2900,5738,0,B,2025-01-09 06:01:29
2901,2159,0,B,2025-01-07 12:46:09
2902,266,0,B,2025-01-07 02:04:02
2903,6609,0,B,2025-01-01 04:58:02
2904,7029,0,B,2025-01-14 23:56:23
2905,364,0,B,2025-01-06 22:42:47
2906,4567,0,B,2025-01-03 11:30:11
2907,2897,0,B,2025-01-10 15:45:23
2908,5312,0,B,2025-01-12 09:14:33
2909,6464,0,B,2025-01-03 21:44:28
2910,4556,0,B,2025-01-01 04:35:42
2911,3391,0,B,2025-01-14 11:30:05
2912,3519,0,B,2025-01-13 17:32:24
2913,3894,0,B,2025-01-02 17:13:51
2914,7701,0,B,2025-01-09 10:06:10
2915,186,0,B,2025-01-01 14:26:12
2916,2592,0,B,2025-01-13 07:49:20
2917,5025,0,B,2025-01-06 18:15:47
2918,3142,0,B,2025-01-12 13:45:15
2919,5554,0,B,2025-01-09 00:48:06
2920,3133,0,B,2025-01-11 23:20:37
2921,4831,0,B,2025-01-05 08:59:52
2922,3420,0,B,2025-01-08 03:22:43
2923,6272,0,B,2025-01-04 07:44:25
2924,5241,0,B,2025-01-08 10:11:11
2925,7760,0,B,2025-01-09 07:36:49
2926,6793,0,B,2025-01-13 16:59:53
2927,7870,0,B,2025-01-07 23:37:25
2928,6655,0,B,2025-01-13 12:47:54
2929,2869,0,B,2025-01-04 03:57:26
2930,4901,0,B,2025-01-09 17:14:02
2931,7106,0,B,2025-01-12 10:09:12
2932,1983,0,B,2025-01-13 01:18:31
2933,7536,0,B,2025-01-10 18:27:22
2934,6311,0,B,2025-01-06 11:19:43
2935,5253,0,B,2025-01-03 21:16:22
2936,6656,0,B,2025-01-09 15:23:07
2937,1477,0,B,2025-01-01 15:52:34
2938,7470,0,B,2025-01-07 21:32:08
2939,5703,0,B,2025-01-05 16:04:28
2940,7845,0,B,2025-01-10 05:45:18
2941,5304,0,B,2025-01-14 11:45:28
2942,6012,0,B,2025-01-07 06:33:20
2943,2597,0,B,2025-01-02 18:31:41
2944,5218,0,B,2025-01-04 08:56:49
2945,1469,0,B,2025-01-02 01:37:57
2946,3224,0,B,2025-01-04 01:33:38
2947,2733,0,B,2025-01-03 07:52:35
2948,5706,0,B,2025-01-04 05:47:16
2949,6062,0,B,2025-01-10 02:42:09
2950,7450,0,B,2025-01-05 04:35:18
2951,2905,0,B,2025-01-09 06:09:26
2952,587,0,B,2025-01-01 16:57:32
2953,2909,0,B,2025-01-03 13:27:11
2954,4574,0,B,2025-01-13 13:32:22
2955,7996,0,B,2025-01-03 23:26:42
2956,1221,0,B,2025-01-12 03:48:02
2957,1536,0,B,2025-01-03 07:42:41
2958,6694,0,B,2025-01-13 15:21:55
2959,1467,0,B,2025-01-14 08:26:50
2960,5609,0,B,2025-01-10 11:23:40
2961,5734,0,B,2025-01-06 22:12:43
2962,5585,0,B,2025-01-05 21:19:57
2963,4353,0,B,2025-01-07 01:03:10
2964,2239,0,B,2025-01-13 03:22:23
2965,326,0,B,2025-01-02 01:11:51
2966,6593,0,B,2025-01-08 16:47:38
2967,4415,0,B,2025-01-14 16:28:25
2968,7666,0,B,2025-01-02 00:35:26
2969,4964,0,B,2025-01-07 20:43:52
2970,5134,0,B,2025-01-12 19:19:18
2971,3247,0,B,2025-01-09 14:46:39
2972,2957,0,B,2025-01-08 00:09:42
2973,5037,0,B,2025-01-11 07:43:46
2974,1138,0,B,2025-01-09 04:22:14
2975,6786,0,B,2025-01-14 01:42:51
2976,7438,0,B,2025-01-12 22:28:27
2977,6538,0,B,2025-01-07 09:45:34
2978,4230,0,B,2025-01-11 19:23:34
2979,6816,0,B,2025-01-11 07:31:13
2980,7351,0,B,2025-01-05 07:23:54
2981,6606,0,B,2025-01-09 04:34:57
2982,870,0,B,2025-01-12 13:38:56
2983,1973,0,B,2025-01-03 03:40:11
2984,6547,0,B,2025-01-06 18:46:16
2985,5015,0,B,2025-01-09 22:55:20
2986,5631,0,B,2025-01-07 15:43:02
2987,433,0,B,2025-01-13 05:11:09
2988,6482,0,B,2025-01-14 19:32:57
2989,394,0,B,2025-01-02 18:10:21
2990,2018,0,B,2025-01-12 05:03:41
2991,2888,0,B,2025-01-03 04:14:48
2992,7558,0,B,2025-01-02 18:12:50
2993,1648,0,B,2025-01-05 00:00:47
2994,7295,0,B,2025-01-08 00:38:17
2995,6484,0,B,2025-01-11 22:38:48
2996,6637,0,B,2025-01-05 18:58:48
2997,4720,0,B,2025-01-06 20:28:55
2998,3437,0,B,2025-01-04 16:39:19
2999,4543,0,B,2025-01-13 10:40:02
3000,3976,0,B,2025-01-14 11:05:47
3001,7956,0,B,2025-01-05 11:15:49
3002,6493,0,B,2025-01-12 05:08:05
3003,5305,0,B,2025-01-06 09:49:38
3004,6975,0,B,2025-01-02 17:55:01
3005,5578,0,B,2025-01-14 13:17:23
3006,2035,0,B,2025-01-02 17:53:25
3007,4647,0,B,2025-01-12 16:49:28
3008,5741,0,B,2025-01-13 23:28:32
3009,5225,0,B,2025-01-02 22:59:39
3010,4915,0,B,2025-01-05 09:39:26
3011,6848,0,B,2025-01-12 13:19:44
3012,2310,0,B,2025-01-10 20:34:21
3013,5559,0,B,2025-01-07 01:18:09
3014,7221,0,B,2025-01-12 13:55:30
3015,5562,0,B,2025-01-08 21:55:13
3016,1625,0,B,2025-01-06 19:01:03
3017,2785,0,B,2025-01-13 09:37:14
3018,7820,0,B,2025-01-14 14:36:22
3019,3564,0,B,2025-01-14 10:40:44
3020,1185,0,B,2025-01-09 02:34:07
3021,6755,0,B,2025-01-10 12:27:15
3022,4972,0,B,2025-01-05 11:03:43
3023,6438,0,B,2025-01-06 21:07:06
3024,3604,0,B,2025-01-14 10:59:40
3025,7282,0,B,2025-01-04 11:55:04
3026,7562,0,B,2025-01-12 08:04:51
3027,1465,0,B,2025-01-12 17:46:24
3028,5245,0,B,2025-01-03 12:46:57
3029,1571,0,B,2025-01-07 09:19:37
3030,5345,0,B,2025-01-05 21:38:30
3031,4346,0,B,2025-01-09 13:52:50
3032,6244,0,B,2025-01-12 03:59:11
3033,2588,0,B,2025-01-06 15:00:12
3034,4603,0,B,2025-01-09 10:11:17
3035,515,0,B,2025-01-08 18:47:24
3036,1687,0,B,2025-01-07 20:48:30
3037,5086,0,B,2025-01-05 23:13:20
3038,569,0,B,2025-01-09 13:01:15
3039,1475,0,B,2025-01-09 07:13:20
3040,3348,0,B,2025-01-13 19:09:34
3041,5405,0,B,2025-01-12 14:23:55
3042,2030,0,B,2025-01-11 14:41:28
3043,254,0,B,2025-01-08 09:38:31
3044,7774,0,B,2025-01-06 06:15:13
3045,1031,0,B,2025-01-11 01:54:07
3046,227,0,B,2025-01-10 09:09:47
3047,1713,0,B,2025-01-01 10:59:42
3048,3386,0,B,2025-01-13 10:20:49
3049,7475,0,B,2025-01-01 19:08:36
3050,4823,0,B,2025-01-07 02:19:12
3051,766,0,B,2025-01-12 20:40:46
3052,2116,0,B,2025-01-03 19:53:55
3053,362,0,B,2025-01-01 00:16:58
3054,3764,0,B,2025-01-12 21:12:39
3055,5408,0,B,2025-01-09 05:45:04
3056,3603,0,B,2025-01-14 02:15:21
3057,1399,0,B,2025-01-06 01:21:15
3058,4119,0,B,2025-01-03 17:09:39
3059,1275,0,B,2025-01-07 01:04:00
3060,2610,0,B,2025-01-05 13:40:40
3061,2374,0,B,2025-01-07 06:37:50
3062,1789,0,B,2025-01-02 19:22:14
3063,5458,0,B,2025-01-01 03:19:48
3064,7197,0,B,2025-01-09 05:05:27
3065,4736,0,B,2025-01-08 04:24:29
3066,5887,0,B,2025-01-04 13:43:34
3067,4900,0,B,2025-01-01 18:30:36
3068,1035,0,B,2025-01-07 00:37:23
3069,7744,0,B,2025-01-06 09:21:48
3070,4924,0,B,2025-01-01 08:47:51
3071,2759,0,B,2025-01-09 07:11:26
3072,6378,0,B,2025-01-07 08:48:58
3073,1134,0,B,2025-01-06 08:30:59
3074,6718,0,B,2025-01-04 02:53:47
3075,6761,0,B,2025-01-10 02:37:01
3076,1774,0,B,2025-01-03 23:34:56
3077,2682,0,B,2025-01-14 09:51:50
3078,190,0,B,2025-01-03 11:51:03
3079,1574,0,B,2025-01-04 09:20:29
3080,2071,0,B,2025-01-10 17:37:44
3081,5525,0,B,2025-01-03 05:47:05
3082,5416,0,B,2025-01-03 14:55:51
3083,6225,0,B,2025-01-08 09:52:08
3084,5242,0,B,2025-01-07 22:15:05
3085,5111,0,B,2025-01-13 22:08:39
3086,6350,0,B,2025-01-08 22:46:17
3087,1753,0,B,2025-01-14 14:32:17
3088,71,0,B,2025-01-10 07:46:09
3089,5059,0,B,2025-01-13 08:54:45
3090,1827,0,B,2025-01-14 08:13:05
3091,658,0,B,2025-01-04 04:45:13
3092,4224,0,B,2025-01-12 04:26:40
3093,4942,0,B,2025-01-06 16:55:21
3094,7769,0,B,2025-01-11 17:22:17
3095,3864,0,B,2025-01-13 20:01:50
3096,6545,0,B,2025-01-11 17:05:01
3097,7196,0,B,2025-01-14 15:28:47
3098,756,0,B,2025-01-08 08:21:13
3099,1521,0,B,2025-01-06 04:07:27
3100,3739,0,B,2025-01-01 03:06:23
3101,1650,0,B,2025-01-04 16:21:00
3102,4860,0,B,2025-01-04 06:55:10
3103,941,0,B,2025-01-03 16:01:41
3104,825,0,B,2025-01-08 12:53:00
3105,7605,0,B,2025-01-08 16:02:50
3106,5955,0,B,2025-01-07 02:25:43
3107,689,0,B,2025-01-07 10:28:52
3108,4753,0,B,2025-01-09 17:30:28
3109,3450,0,B,2025-01-02 12:44:31
3110,1021,0,B,2025-01-13 19:40:00
3111,2145,0,B,2025-01-14 04:54:11
3112,4893,0,B,2025-01-10 06:45:51
3113,1936,0,B,2025-01-08 09:58:02
3114,7951,0,B,2025-01-13 17:27:54
3115,4664,0,B,2025-01-12 10:34:11
3116,3863,0,B,2025-01-02 07:27:20
3117,1570,0,B,2025-01-05 03:00:09
3118,945,0,B,2025-01-12 14:49:37
3119,4439,0,B,2025-01-13 13:26:38
3120,5360,0,B,2025-01-02 00:02:34
3121,5406,0,B,2025-01-03 03:03:37
3122,4677,0,B,2025-01-08 20:57:16
3123,500,0,B,2025-01-10 06:56:05
3124,6149,0,B,2025-01-07 18:17:10
3125,6559,0,B,2025-01-04 04:50:17
3126,3548,0,B,2025-01-12 19:59:26
3127,2289,0,B,2025-01-08 19:37:27
3128,2551,0,B,2025-01-10 09:32:50
3129,2323,0,B,2025-01-01 00:17:42
3130,4646,0,B,2025-01-02 23:05:42
3131,7154,0,B,2025-01-11 05:18:36
3132,7081,0,B,2025-01-02 20:43:10
3133,584,0,B,2025-01-14 00:31:31
3134,7214,0,B,2025-01-04 04:51:36
3135,578,0,B,2025-01-03 22:08:53
3136,714,0,B,2025-01-11 06:22:52
3137,415,0,B,2025-01-08 09:43:19
3138,1214,0,B,2025-01-03 22:15:59
3139,1421,0,B,2025-01-08 01:49:57
3140,1446,0,B,2025-01-04 05:37:50
3141,1813,0,B,2025-01-11 01:15:29
3142,3289,0,B,2025-01-05 18:12:28
3143,5549,0,B,2025-01-14 23:07:59
3144,6452,0,B,2025-01-07 16:45:57
3145,1207,0,B,2025-01-09 04:15:35
3146,7719,0,B,2025-01-08 01:02:39
3147,2025,0,B,2025-01-02 00:07:00
3148,328,0,B,2025-01-13 01:25:47
3149,4854,0,B,2025-01-12 14:32:40
3150,7668,0,B,2025-01-14 08:58:39
3151,353,0,B,2025-01-09 03:51:23
3152,2866,0,B,2025-01-09 14:37:10
3153,6465,0,B,2025-01-14 21:17:27
3154,6000,0,B,2025-01-08 15:20:59
3155,6264,0,B,2025-01-12 16:46:45
3156,2804,0,B,2025-01-11 16:21:41
3157,7297,0,B,2025-01-03 08:01:25
3158,1097,0,B,2025-01-05 03:01:42
3159,7729,0,B,2025-01-07 19:33:33
3160,5257,0,B,2025-01-03 18:24:52
3161,4341,0,B,2025-01-02 09:07:48
3162,4263,0,B,2025-01-03 19:13:49
3163,965,0,B,2025-01-05 03:30:02
3164,3760,0,B,2025-01-07 23:22:19
3165,1545,0,B,2025-01-02 17:06:56
3166,6801,0,B,2025-01-01 18:52:57
3167,7555,0,B,2025-01-01 23:39:43
3168,122,0,B,2025-01-04 20:58:34
3169,5343,0,B,2025-01-07 21:05:24
3170,1042,0,B,2025-01-03 21:37:27
3171,7224,0,B,2025-01-12 17:50:55
3172,5302,0,B,2025-01-14 17:41:59
3173,1047,0,B,2025-01-04 01:22:57
3174,1879,0,B,2025-01-10 07:02:27
3175,7143,0,B,2025-01-02 00:22:30
3176,7589,0,B,2025-01-01 12:28:44
3177,7182,0,B,2025-01-04 09:15:09
3178,4935,0,B,2025-01-05 07:41:35
3179,1809,0,B,2025-01-11 12:23:46
3180,3607,0,B,2025-01-02 09:39:56
3181,1074,0,B,2025-01-13 14:32:50
3182,2555,0,B,2025-01-09 12:56:20
3183,3727,0,B,2025-01-04 06:22:40
3184,5765,0,B,2025-01-14 08:22:29
3185,7778,0,B,2025-01-01 14:33:05
3186,505,0,B,2025-01-04 18:03:53
3187,5564,0,B,2025-01-04 03:23:08
3188,4726,0,B,2025-01-01 14:02:14
3189,7787,0,B,2025-01-01 23:56:48
3190,4597,0,B,2025-01-03 19:55:16
3191,3672,0,B,2025-01-01 20:03:03
3192,7928,0,B,2025-01-02 11:59:59
3193,6989,0,B,2025-01-01 04:20:28
3194,7306,0,B,2025-01-08 07:21:28
3195,2936,0,B,2025-01-02 13:34:47
3196,6507,0,B,2025-01-14 19:04:35
3197,5212,0,B,2025-01-08 12:40:27
3198,3555,0,B,2025-01-14 14:34:25
3199,7529,0,B,2025-01-10 17:27:08
3200,7128,0,B,2025-01-12 18:42:01
3201,6527,0,B,2025-01-11 02:29:22
3202,4699,0,B,2025-01-13 00:32:48
3203,3715,0,B,2025-01-11 04:32:36
3204,366,0,B,2025-01-14 08:41:39
3205,4481,0,B,2025-01-03 06:57:50
3206,6459,0,B,2025-01-03 21:46:58
3207,3540,0,B,2025-01-09 02:19:25
3208,7231,0,B,2025-01-06 21:40:54
3209,4354,0,B,2025-01-04 20:01:15
3210,2470,0,B,2025-01-08 05:49:50
3211,3960,0,B,2025-01-07 14:46:39
3212,2754,0,B,2025-01-02 08:13:36
3213,3859,0,B,2025-01-10 11:27:16
3214,440,0,B,2025-01-11 23:44:19
3215,4308,0,B,2025-01-03 01:34:41
3216,1764,0,B,2025-01-14 01:21:51
3217,4304,0,B,2025-01-05 13:24:35
3218,7108,0,B,2025-01-01 09:49:29
3219,7525,0,B,2025-01-14 07:51:51
3220,5493,0,B,2025-01-11 02:54:03
3221,7186,0,B,2025-01-08 03:01:38
3222,5845,0,B,2025-01-02 12:22:57
3223,1679,0,B,2025-01-02 16:50:46
3224,6818,0,B,2025-01-05 07:35:08
3225,7232,0,B,2025-01-03 09:09:31
3226,3358,0,B,2025-01-06 13:54:47
3227,559,0,B,2025-01-03 11:58:14
3228,7423,0,B,2025-01-04 18:04:11
3229,6778,0,B,2025-01-08 12:35:09
3230,7898,0,B,2025-01-08 05:36:37
3231,229,0,B,2025-01-09 12:00:56
3232,73,0,B,2025-01-07 10:59:44
3233,871,0,B,2025-01-11 02:31:49
3234,1043,0,B,2025-01-14 23:29:57
3235,2163,0,B,2025-01-12 21:34:36
3236,1152,0,B,2025-01-06 23:27:28
3237,4535,0,B,2025-01-12 17:27:56
3238,4101,0,B,2025-01-08 12:15:41
3239,1418,0,B,2025-01-04 10:46:04
3240,1402,0,B,2025-01-08 03:13:33
3241,4237,0,B,2025-01-09 07:04:29
3242,1530,0,B,2025-01-11 03:39:47
3243,1778,0,B,2025-01-01 10:37:24
3244,3369,0,B,2025-01-13 01:31:52
3245,1865,0,B,2025-01-05 05:17:06
3246,6877,0,B,2025-01-08 21:18:06
3247,6498,0,B,2025-01-13 04:45:31
3248,7350,0,B,2025-01-06 10:14:17
3249,1714,0,B,2025-01-01 07:52:22
3250,525,0,B,2025-01-01 15:36:48
3251,2693,0,B,2025-01-06 22:19:43
3252,1102,0,B,2025-01-14 03:30:13
3253,2910,0,B,2025-01-01 12:21:59
3254,7975,0,B,2025-01-01 09:53:56
3255,1602,0,B,2025-01-07 09:18:55
3256,2761,0,B,2025-01-08 19:32:34
3257,60,0,B,2025-01-01 13:37:20
3258,7005,0,B,2025-01-09 12:45:51
3259,5713,0,B,2025-01-13 13:18:59
3260,4969,0,B,2025-01-10 23:19:13
3261,3923,0,B,2025-01-08 04:47:36
3262,5411,0,B,2025-01-10 21:13:14
3263,2736,0,B,2025-01-12 09:32:16
3264,3492,0,B,2025-01-14 13:01:05
3265,2282,0,B,2025-01-10 22:14:09
3266,7582,0,B,2025-01-09 08:50:41
3267,6840,0,B,2025-01-09 12:13:07
3268,1906,0,B,2025-01-05 17:28:37
3269,5138,0,B,2025-01-05 14:17:15
3270,6383,0,B,2025-01-04 16:47:05
3271,2196,0,B,2025-01-02 21:09:50
3272,5439,0,B,2025-01-10 21:57:38
3273,1370,0,B,2025-01-06 04:38:38
3274,6751,0,B,2025-01-12 19:45:45
3275,4088,0,B,2025-01-09 08:02:59
3276,3785,0,B,2025-01-10 06:44:10
3277,662,0,B,2025-01-03 01:35:16
3278,5923,0,B,2025-01-02 11:24:06
3279,1220,0,B,2025-01-02 13:28:54
3280,5984,0,B,2025-01-14 22:34:15
3281,6780,0,B,2025-01-13 07:19:47
3282,3226,0,B,2025-01-09 06:02:59
3283,2636,0,B,2025-01-10 00:53:44
3284,4402,0,B,2025-01-09 20:51:06
3285,2838,0,B,2025-01-06 17:07:41
3286,5431,0,B,2025-01-01 03:59:54
3287,6425,0,B,2025-01-13 09:09:25
3288,1210,0,B,2025-01-05 18:05:35
3289,848,0,B,2025-01-07 07:56:32
3290,300,0,B,2025-01-01 10:07:27
3291,4306,0,B,2025-01-07 13:33:01
3292,6596,0,B,2025-01-07 15:02:06
3293,809,0,B,2025-01-07 06:58:03
3294,4257,0,B,2025-01-09 03:04:12
3295,6662,0,B,2025-01-09 07:35:58
3296,7699,0,B,2025-01-08 13:00:43
3297,1762,0,B,2025-01-13 00:44:15
3298,116,0,B,2025-01-13 23:57:20
3299,7970,0,B,2025-01-09 17:39:13
3300,7326,0,B,2025-01-08 09:10:46
3301,1218,0,B,2025-01-07 07:37:00
3302,2161,0,B,2025-01-02 00:53:43
3303,3298,0,B,2025-01-04 01:54:10
3304,3417,0,B,2025-01-02 13:17:30
3305,2691,0,B,2025-01-03 03:03:30
3306,5082,0,B,2025-01-06 09:46:31
3307,656,0,B,2025-01-01 11:38:10
3308,4414,0,B,2025-01-01 10:25:14
3309,6089,0,B,2025-01-11 06:28:26
3310,6253,0,B,2025-01-01 16:50:45
3311,5129,0,B,2025-01-14 01:09:48
3312,5399,0,B,2025-01-06 19:48:21
3313,3044,0,B,2025-01-07 09:53:05
3314,6746,0,B,2025-01-11 03:31:19
3315,7046,0,B,2025-01-13 04:55:38
3316,7614,0,B,2025-01-04 20:49:59
3317,7846,0,B,2025-01-09 19:52:04
3318,6414,0,B,2025-01-06 07:19:25
3319,3184,0,B,2025-01-07 14:21:55
3320,3931,0,B,2025-01-06 01:32:54
3321,1095,0,B,2025-01-09 05:48:12
3322,1996,0,B,2025-01-01 05:36:41
3323,5216,0,B,2025-01-14 01:27:56
3324,722,0,B,2025-01-02 06:08:37
3325,3631,0,B,2025-01-13 18:49:00
3326,3106,0,B,2025-01-07 03:49:12
3327,5804,0,B,2025-01-01 06:09:58
3328,352,0,B,2025-01-12 02:03:19
3329,4247,0,B,2025-01-10 08:49:41
3330,5621,0,B,2025-01-11 15:41:24
3331,2550,0,B,2025-01-02 19:20:08
3332,5049,0,B,2025-01-08 21:37:45
3333,7268,0,B,2025-01-09 12:04:51
3334,2978,0,B,2025-01-04 02:04:41
3335,1760,0,B,2025-01-05 02:34:46
3336,5516,0,B,2025-01-05 04:02:19
3337,7601,0,B,2025-01-09 14:02:49
3338,3085,0,B,2025-01-09 11:42:44
3339,5342,0,B,2025-01-03 11:29:10
3340,1233,0,B,2025-01-05 08:53:51
3341,4764,0,B,2025-01-14 22:02:01
3342,1318,0,B,2025-01-08 14:34:59
3343,5252,0,B,2025-01-05 17:09:40
3344,2679,0,B,2025-01-10 07:25:49
3345,2220,0,B,2025-01-06 12:52:33
3346,2222,0,B,2025-01-01 23:51:56
3347,3237,0,B,2025-01-08 05:52:15
3348,363,0,B,2025-01-09 07:49:26
3349,4406,0,B,2025-01-07 09:21:34
3350,439,0,B,2025-01-03 14:48:19
3351,1697,0,B,2025-01-02 04:38:09
3352,9,0,B,2025-01-07 06:04:32
3353,7776,0,B,2025-01-07 05:43:08
3354,5057,0,B,2025-01-02 06:15:48
3355,888,0,B,2025-01-10 13:23:58
3356,2127,0,B,2025-01-09 05:26:38
3357,280,0,B,2025-01-04 19:22:25
3358,3951,0,B,2025-01-13 23:14:43
3359,2619,0,B,2025-01-06 17:52:28
3360,2450,0,B,2025-01-05 06:08:10
3361,3771,0,B,2025-01-03 07:19:38
3362,7074,0,B,2025-01-01 04:51:21
3363,2498,0,B,2025-01-06 12:40:51
3364,1368,0,B,2025-01-03 02:14:13
3365,1852,0,B,2025-01-04 04:34:34
3366,6369,0,B,2025-01-06 01:19:03
3367,6772,0,B,2025-01-09 10:53:24
3368,669,0,B,2025-01-14 07:12:26
3369,5829,0,B,2025-01-01 15:10:42
3370,86,0,B,2025-01-14 06:07:12
3371,5456,0,B,2025-01-11 03:30:57
3372,2528,0,B,2025-01-09 05:02:32
3373,1705,0,B,2025-01-10 15:47:18
3374,6636,0,B,2025-01-05 00:47:17
3375,1878,0,B,2025-01-01 16:13:45
3376,5280,0,B,2025-01-01 09:41:13
3377,2973,0,B,2025-01-02 07:51:07
3378,3252,0,B,2025-01-10 06:26:34
3379,5153,0,B,2025-01-03 05:32:32
3380,6920,0,B,2025-01-08 02:49:11
3381,867,0,B,2025-01-11 06:18:27
3382,5203,0,B,2025-01-05 11:23:43
3383,887,0,B,2025-01-09 02:01:22
3384,1380,0,B,2025-01-09 22:14:09
3385,1240,0,B,2025-01-12 11:57:05
3386,4645,0,B,2025-01-12 01:07:20
3387,4427,0,B,2025-01-05 22:05:54
3388,2587,0,B,2025-01-04 22:03:08
3389,7210,0,B,2025-01-07 20:56:18
3390,6817,0,B,2025-01-12 08:52:38
3391,3751,0,B,2025-01-08 13:40:54
3392,7480,0,B,2025-01-01 17:19:45
3393,6849,0,B,2025-01-06 17:57:13
3394,3363,0,B,2025-01-13 23:13:13
3395,4627,0,B,2025-01-07 08:15:12
3396,1711,0,B,2025-01-01 13:49:35
3397,6421,0,B,2025-01-02 17:02:03
3398,1254,0,B,2025-01-08 03:57:11
3399,2462,0,B,2025-01-09 02:42:15
3400,5612,0,B,2025-01-05 19:43:05
3401,7378,0,B,2025-01-08 18:05:27
3402,1931,0,B,2025-01-11 10:32:34
3403,3021,0,B,2025-01-01 22:05:10
3404,2399,0,B,2025-01-05 15:15:14
3405,6651,0,B,2025-01-08 13:53:06
3406,1532,0,B,2025-01-09 19:38:02
3407,6494,0,B,2025-01-14 07:24:41
3408,4902,0,B,2025-01-09 23:48:54
3409,1826,0,B,2025-01-03 06:33:50
3410,6838,0,B,2025-01-12 22:59:10
3411,1111,0,B,2025-01-07 15:39:27
3412,5035,0,B,2025-01-09 06:39:54
3413,5320,0,B,2025-01-06 13:32:04
3414,49,0,B,2025-01-11 04:58:45
3415,5934,0,B,2025-01-06 10:21:04
3416,5100,0,B,2025-01-07 08:08:44
3417,2419,0,B,2025-01-01 09:15:49
3418,1276,0,B,2025-01-08 23:25:57
3419,7693,0,B,2025-01-14 19:19:14
3420,4158,0,B,2025-01-11 00:34:04
3421,297,0,B,2025-01-10 21:57:28
3422,3673,0,B,2025-01-06 01:14:33
3423,5295,0,B,2025-01-11 06:00:32
3424,5634,0,B,2025-01-06 17:12:11
3425,2271,0,B,2025-01-05 22:22:29
3426,7780,0,B,2025-01-10 04:16:18
3427,4283,0,B,2025-01-08 02:00:12
3428,5101,0,B,2025-01-01 19:07:32
3429,6666,0,B,2025-01-08 00:45:10
3430,2012,0,B,2025-01-09 14:02:45
3431,3024,0,B,2025-01-14 10:22:47
3432,4267,0,B,2025-01-02 02:48:05
3433,5993,0,B,2025-01-05 09:12:24
3434,4359,0,B,2025-01-07 06:17:49
3435,2614,0,B,2025-01-07 03:31:00
3436,4042,0,B,2025-01-11 16:38:59
3437,4467,0,B,2025-01-05 21:30:06
3438,7853,0,B,2025-01-10 16:24:51
3439,1388,0,B,2025-01-09 22:25:28
3440,5641,0,B,2025-01-08 08:54:00
3441,6403,0,B,2025-01-10 10:26:14
3442,4047,0,B,2025-01-05 19:07:23
3443,840,0,B,2025-01-05 23:27:45
3444,5258,0,B,2025-01-02 22:24:50
3445,298,0,B,2025-01-06 22:04:26
3446,3651,0,B,2025-01-06 16:56:10
3447,5048,0,B,2025-01-01 09:44:10
3448,7465,0,B,2025-01-12 09:37:45
3449,4790,0,B,2025-01-08 07:04:09
3450,6042,0,B,2025-01-06 11:07:26
3451,357,0,B,2025-01-03 03:10:53
3452,3935,0,B,2025-01-08 22:18:38
3453,5248,0,B,2025-01-08 11:51:10
3454,2148,0,B,2025-01-14 20:27:15
3455,4641,0,B,2025-01-01 10:30:26
3456,7974,0,B,2025-01-09 23:48:49
3457,7321,0,B,2025-01-14 05:16:15
3458,5272,0,B,2025-01-08 11:36:14
3459,2889,0,B,2025-01-02 21:33:20
3460,4469,0,B,2025-01-14 16:13:03
