,user_id,event_name,event_time,event_value
7282,6524,session_start,2025-01-04 15:11:55,
7283,6524,session_start,2025-01-04 15:11:55,
7284,4128,session_start,2025-01-14 03:35:25,
7285,4128,session_start,2025-01-14 03:35:25,
7286,4128,scroll,2025-01-13 03:35:25,
7287,4128,scroll,2025-01-14 03:35:25,
7288,2075,session_start,2025-01-10 10:23:15,
7289,2075,scroll,2025-01-09 10:23:15,
7290,2075,scroll,2025-01-09 10:23:15,
7291,2075,scroll,2025-01-09 10:23:15,
7292,2075,scroll,2025-01-10 10:23:15,
7293,732,session_start,2025-01-06 02:40:57,
7294,732,session_start,2025-01-05 02:40:57,
7295,732,session_start,2025-01-05 02:40:57,
7296,732,purchase,2025-01-12 02:40:57,18.643691457048288
7297,732,scroll,2025-01-05 02:40:57,
7298,732,scroll,2025-01-05 02:40:57,
7299,2065,session_start,2025-01-13 09:38:52,
7300,2065,session_start,2025-01-12 09:38:52,
7301,2065,error,2025-01-17 09:38:52,
7302,2065,scroll,2025-01-12 09:38:52,
7303,2065,scroll,2025-01-12 09:38:52,
7304,4671,scroll,2025-01-03 17:06:00,
7305,4671,scroll,2025-01-02 17:06:00,
7306,4671,scroll,2025-01-02 17:06:00,
7307,4671,scroll,2025-01-03 17:06:00,
7308,4671,scroll,2025-01-02 17:06:00,
7309,4655,session_start,2025-01-14 16:28:39,
7310,4655,scroll,2025-01-13 16:28:39,
7311,4655,scroll,2025-01-14 16:28:39,
7312,4655,scroll,2025-01-13 16:28:39,
7313,4655,scroll,2025-01-14 16:28:39,
7314,4655,scroll,2025-01-14 16:28:39,
7315,6752,session_start,2025-01-14 08:08:25,
7316,6752,session_start,2025-01-15 08:08:25,
7317,6752,scroll,2025-01-15 08:08:25,
7318,6752,scroll,2025-01-15 08:08:25,
7319,6752,scroll,2025-01-14 08:08:25,
7320,6752,scroll,2025-01-15 08:08:25,
7321,7070,session_start,2025-01-11 21:10:01,
7322,7070,session_start,2025-01-12 21:10:01,
7323,7070,scroll,2025-01-11 21:10:01,
7324,4960,session_start,2025-01-07 09:46:15,
7325,4960,scroll,2025-01-06 09:46:15,
7326,4960,scroll,2025-01-07 09:46:15,
7327,4960,scroll,2025-01-07 09:46:15,
7328,4960,scroll,2025-01-06 09:46:15,
7329,4960,scroll,2025-01-07 09:46:15,
7330,6941,session_start,2025-01-03 16:19:18,
7331,6941,scroll,2025-01-04 16:19:18,
7332,6941,scroll,2025-01-04 16:19:18,
7333,738,session_start,2025-01-01 16:41:05,
7334,738,scroll,2025-01-02 16:41:05,
7335,6223,session_start,2025-01-04 02:33:45,
7336,6223,session_start,2025-01-05 02:33:45,
7337,6223,session_start,2025-01-04 02:33:45,
7338,6223,scroll,2025-01-04 02:33:45,
7339,6223,scroll,2025-01-04 02:33:45,
7340,6223,scroll,2025-01-04 02:33:45,
7341,6223,scroll,2025-01-05 02:33:45,
7342,1951,session_start,2025-01-12 06:28:02,
7343,1951,session_start,2025-01-11 06:28:02,
7344,1951,session_start,2025-01-11 06:28:02,
7345,1951,purchase,2025-01-19 06:28:02,28.42210731839359
7346,1951,scroll,2025-01-11 06:28:02,
7347,1951,scroll,2025-01-12 06:28:02,
7348,1951,scroll,2025-01-12 06:28:02,
7349,1951,scroll,2025-01-12 06:28:02,
7350,1951,scroll,2025-01-11 06:28:02,
7351,1951,scroll,2025-01-11 06:28:02,
7352,4701,session_start,2025-01-13 22:07:44,
7353,4701,session_start,2025-01-13 22:07:44,
7354,4701,session_start,2025-01-13 22:07:44,
7355,4701,scroll,2025-01-13 22:07:44,
7356,111,session_start,2025-01-05 09:49:57,
7357,111,scroll,2025-01-04 09:49:57,
7358,111,scroll,2025-01-04 09:49:57,
7359,111,scroll,2025-01-05 09:49:57,
7360,111,scroll,2025-01-05 09:49:57,
7361,7044,session_start,2025-01-13 04:17:21,
7362,7044,session_start,2025-01-12 04:17:21,
7363,7044,scroll,2025-01-12 04:17:21,
7364,7044,scroll,2025-01-12 04:17:21,
7365,7044,scroll,2025-01-13 04:17:21,
7366,7044,scroll,2025-01-13 04:17:21,
7367,7044,scroll,2025-01-12 04:17:21,
7368,7813,session_start,2025-01-02 12:06:30,
7369,7813,session_start,2025-01-02 12:06:30,
7370,7813,scroll,2025-01-01 12:06:30,
7371,7813,scroll,2025-01-02 12:06:30,
7372,914,session_start,2025-01-06 00:52:34,
7373,914,session_start,2025-01-06 00:52:34,
7374,914,session_start,2025-01-06 00:52:34,
7375,914,scroll,2025-01-05 00:52:34,
7376,914,scroll,2025-01-05 00:52:34,
7377,914,scroll,2025-01-05 00:52:34,
7378,914,scroll,2025-01-05 00:52:34,
7379,6957,scroll,2025-01-14 00:10:54,
7380,6957,scroll,2025-01-14 00:10:54,
7381,4423,session_start,2025-01-08 16:30:59,
7382,4423,scroll,2025-01-08 16:30:59,
7383,4423,scroll,2025-01-07 16:30:59,
7384,4423,scroll,2025-01-08 16:30:59,
7385,4423,scroll,2025-01-08 16:30:59,
7386,2069,session_start,2025-01-06 19:25:24,
7387,2069,session_start,2025-01-06 19:25:24,
7388,2069,purchase,2025-01-13 19:25:24,44.90083346358564
7389,2069,scroll,2025-01-05 19:25:24,
7390,2069,scroll,2025-01-05 19:25:24,
7391,2069,scroll,2025-01-06 19:25:24,
7392,2069,scroll,2025-01-05 19:25:24,
7393,6335,session_start,2025-01-12 23:34:47,
7394,6335,session_start,2025-01-12 23:34:47,
7395,6335,scroll,2025-01-13 23:34:47,
7396,6335,scroll,2025-01-13 23:34:47,
7397,6335,scroll,2025-01-13 23:34:47,
7398,6335,scroll,2025-01-12 23:34:47,
7399,982,session_start,2025-01-06 11:15:03,
7400,982,scroll,2025-01-06 11:15:03,
7401,982,scroll,2025-01-07 11:15:03,
7402,4594,scroll,2025-01-12 12:15:32,
7403,4594,scroll,2025-01-13 12:15:32,
7404,4594,scroll,2025-01-12 12:15:32,
7405,4594,scroll,2025-01-12 12:15:32,
7406,4594,scroll,2025-01-13 12:15:32,
7407,7793,session_start,2025-01-06 05:25:25,
7408,7793,session_start,2025-01-06 05:25:25,
7409,7793,session_start,2025-01-07 05:25:25,
7410,7793,session_start,2025-01-06 05:25:25,
7411,7793,session_start,2025-01-07 05:25:25,
7412,7793,session_start,2025-01-06 05:25:25,
7413,7793,scroll,2025-01-06 05:25:25,
7414,7793,scroll,2025-01-07 05:25:25,
7415,7793,scroll,2025-01-07 05:25:25,
7416,7793,scroll,2025-01-07 05:25:25,
7417,2363,session_start,2025-01-02 12:42:42,
7418,2363,session_start,2025-01-02 12:42:42,
7419,2363,session_start,2025-01-02 12:42:42,
7420,2363,session_start,2025-01-02 12:42:42,
7421,2363,session_start,2025-01-01 12:42:42,
7422,2363,session_start,2025-01-01 12:42:42,
7423,2363,purchase,2025-01-05 12:42:42,13.898676979446615
7424,2363,scroll,2025-01-02 12:42:42,
7425,2363,scroll,2025-01-02 12:42:42,
7426,2363,scroll,2025-01-02 12:42:42,
7427,3214,session_start,2025-01-09 10:03:26,
7428,3214,scroll,2025-01-09 10:03:26,
7429,3214,scroll,2025-01-09 10:03:26,
7430,3214,scroll,2025-01-09 10:03:26,
7431,7692,session_start,2025-01-05 21:12:44,
7432,7692,session_start,2025-01-05 21:12:44,
7433,7692,session_start,2025-01-05 21:12:44,
7434,7692,session_start,2025-01-05 21:12:44,
7435,7692,scroll,2025-01-05 21:12:44,
7436,7692,scroll,2025-01-06 21:12:44,
7437,7692,scroll,2025-01-05 21:12:44,
7438,4487,session_start,2025-01-15 11:56:03,
7439,4487,session_start,2025-01-15 11:56:03,
7440,4487,session_start,2025-01-14 11:56:03,
7441,4487,session_start,2025-01-15 11:56:03,
7442,4487,session_start,2025-01-15 11:56:03,
7443,4487,scroll,2025-01-15 11:56:03,
7444,4112,session_start,2025-01-12 07:37:16,
7445,4112,scroll,2025-01-12 07:37:16,
7446,4112,scroll,2025-01-12 07:37:16,
7447,3262,session_start,2025-01-12 20:20:19,
7448,3262,session_start,2025-01-12 20:20:19,
7449,3262,scroll,2025-01-12 20:20:19,
7450,3262,scroll,2025-01-13 20:20:19,
7451,3262,scroll,2025-01-13 20:20:19,
7452,3262,scroll,2025-01-12 20:20:19,
7453,2061,session_start,2025-01-05 22:56:17,
7454,2061,scroll,2025-01-06 22:56:17,
7455,2061,scroll,2025-01-06 22:56:17,
7456,7694,session_start,2025-01-14 19:53:57,
7457,7694,scroll,2025-01-15 19:53:57,
7458,3814,scroll,2025-01-07 14:38:54,
7459,3814,scroll,2025-01-08 14:38:54,
7460,3814,scroll,2025-01-07 14:38:54,
7461,3814,scroll,2025-01-08 14:38:54,
7462,3814,scroll,2025-01-07 14:38:54,
7463,4657,session_start,2025-01-12 11:03:27,
7464,4657,scroll,2025-01-12 11:03:27,
7465,4657,scroll,2025-01-11 11:03:27,
7466,4657,scroll,2025-01-12 11:03:27,
7467,4657,scroll,2025-01-11 11:03:27,
7468,3828,session_start,2025-01-03 19:03:54,
7469,3828,session_start,2025-01-02 19:03:54,
7470,3828,session_start,2025-01-03 19:03:54,
7471,3828,scroll,2025-01-03 19:03:54,
7472,3828,scroll,2025-01-02 19:03:54,
7473,3828,scroll,2025-01-02 19:03:54,
7474,3828,scroll,2025-01-03 19:03:54,
7475,3828,scroll,2025-01-02 19:03:54,
7476,5843,session_start,2025-01-02 08:55:55,
7477,5843,session_start,2025-01-02 08:55:55,
7478,5843,session_start,2025-01-02 08:55:55,
7479,5843,scroll,2025-01-02 08:55:55,
7480,5843,scroll,2025-01-01 08:55:55,
7481,5843,scroll,2025-01-01 08:55:55,
7482,5889,session_start,2025-01-04 14:37:54,
7483,5889,session_start,2025-01-04 14:37:54,
7484,5889,session_start,2025-01-04 14:37:54,
7485,4187,session_start,2025-01-10 21:12:08,
7486,4187,scroll,2025-01-10 21:12:08,
7487,4187,scroll,2025-01-10 21:12:08,
7488,4187,scroll,2025-01-11 21:12:08,
7489,4187,scroll,2025-01-11 21:12:08,
7490,4187,scroll,2025-01-10 21:12:08,
7491,3642,session_start,2025-01-02 11:16:07,
7492,3642,session_start,2025-01-01 11:16:07,
7493,3642,scroll,2025-01-01 11:16:07,
7494,3642,scroll,2025-01-01 11:16:07,
7495,3642,scroll,2025-01-02 11:16:07,
7496,3642,scroll,2025-01-01 11:16:07,
7497,3642,scroll,2025-01-01 11:16:07,
7498,2385,session_start,2025-01-07 10:58:00,
7499,2385,session_start,2025-01-06 10:58:00,
7500,2385,purchase,2025-01-15 10:58:00,29.890657127569334
7501,2385,scroll,2025-01-06 10:58:00,
7502,2385,scroll,2025-01-07 10:58:00,
7503,3583,session_start,2025-01-08 21:15:13,
7504,3583,session_start,2025-01-07 21:15:13,
7505,3583,purchase,2025-01-12 21:15:13,12.792882098161039
7506,3583,scroll,2025-01-07 21:15:13,
7507,3681,scroll,2025-01-11 23:33:08,
7508,3681,scroll,2025-01-12 23:33:08,
7509,3681,scroll,2025-01-12 23:33:08,
7510,3681,scroll,2025-01-11 23:33:08,
7511,3681,scroll,2025-01-12 23:33:08,
7512,3681,scroll,2025-01-12 23:33:08,
7513,3681,scroll,2025-01-11 23:33:08,
7514,7415,session_start,2025-01-02 04:46:17,
7515,7415,scroll,2025-01-03 04:46:17,
7516,7415,scroll,2025-01-03 04:46:17,
7517,3841,session_start,2025-01-06 03:19:42,
7518,3841,session_start,2025-01-07 03:19:42,
7519,3841,scroll,2025-01-07 03:19:42,
7520,7443,session_start,2025-01-07 13:13:36,
7521,7443,session_start,2025-01-07 13:13:36,
7522,7443,scroll,2025-01-07 13:13:36,
7523,7443,scroll,2025-01-07 13:13:36,
7524,7443,scroll,2025-01-07 13:13:36,
7525,3643,session_start,2025-01-03 23:28:42,
7526,3643,scroll,2025-01-04 23:28:42,
7527,3643,scroll,2025-01-04 23:28:42,
7528,638,session_start,2025-01-08 11:19:09,
7529,638,scroll,2025-01-08 11:19:09,
7530,638,scroll,2025-01-08 11:19:09,
7531,638,scroll,2025-01-08 11:19:09,
7532,638,scroll,2025-01-08 11:19:09,
7533,4454,session_start,2025-01-13 08:05:01,
7534,4454,scroll,2025-01-13 08:05:01,
7535,4454,scroll,2025-01-13 08:05:01,
7536,4454,scroll,2025-01-13 08:05:01,
7537,3287,session_start,2025-01-05 09:48:55,
7538,3287,session_start,2025-01-05 09:48:55,
7539,3287,scroll,2025-01-04 09:48:55,
7540,3287,scroll,2025-01-05 09:48:55,
7541,3001,session_start,2025-01-03 09:08:05,
7542,3001,session_start,2025-01-03 09:08:05,
7543,3001,session_start,2025-01-04 09:08:05,
7544,3001,scroll,2025-01-04 09:08:05,
7545,3001,scroll,2025-01-04 09:08:05,
7546,5507,session_start,2025-01-14 23:14:22,
7547,5507,scroll,2025-01-14 23:14:22,
7548,5507,scroll,2025-01-14 23:14:22,
7549,5507,scroll,2025-01-14 23:14:22,
7550,5507,scroll,2025-01-15 23:14:22,
7551,5507,scroll,2025-01-14 23:14:22,
7552,5507,scroll,2025-01-15 23:14:22,
7553,5507,scroll,2025-01-14 23:14:22,
7554,3734,session_start,2025-01-11 16:01:59,
7555,3734,scroll,2025-01-11 16:01:59,
7556,4203,session_start,2025-01-15 22:37:00,
7557,4203,session_start,2025-01-15 22:37:00,
7558,4203,session_start,2025-01-15 22:37:00,
7559,7159,scroll,2025-01-13 04:51:08,
7560,7828,session_start,2025-01-07 05:24:21,
7561,7828,scroll,2025-01-07 05:24:21,
7562,7828,scroll,2025-01-06 05:24:21,
7563,7828,scroll,2025-01-07 05:24:21,
7564,7828,scroll,2025-01-07 05:24:21,
7565,7828,scroll,2025-01-07 05:24:21,
7566,7828,scroll,2025-01-07 05:24:21,
7567,7828,scroll,2025-01-06 05:24:21,
7568,7828,scroll,2025-01-07 05:24:21,
7569,7203,session_start,2025-01-03 08:44:42,
7570,7203,purchase,2025-01-03 08:44:42,33.02419919871095
7571,7203,scroll,2025-01-04 08:44:42,
7572,7203,scroll,2025-01-04 08:44:42,
7573,7203,scroll,2025-01-04 08:44:42,
7574,7203,scroll,2025-01-04 08:44:42,
7575,7203,scroll,2025-01-04 08:44:42,
7576,7203,scroll,2025-01-04 08:44:42,
7577,3577,session_start,2025-01-04 17:51:42,
7578,3577,session_start,2025-01-03 17:51:42,
7579,3577,session_start,2025-01-03 17:51:42,
7580,3577,session_start,2025-01-04 17:51:42,
7581,3577,scroll,2025-01-04 17:51:42,
7582,3577,scroll,2025-01-03 17:51:42,
7583,3577,scroll,2025-01-03 17:51:42,
7584,1051,scroll,2025-01-15 10:50:56,
7585,1051,scroll,2025-01-15 10:50:56,
7586,1051,scroll,2025-01-15 10:50:56,
7587,661,session_start,2025-01-07 18:22:04,
7588,661,session_start,2025-01-08 18:22:04,
7589,661,session_start,2025-01-08 18:22:04,
7590,661,scroll,2025-01-08 18:22:04,
7591,661,scroll,2025-01-08 18:22:04,
7592,4375,session_start,2025-01-05 08:31:02,
7593,4375,session_start,2025-01-06 08:31:02,
7594,4375,session_start,2025-01-05 08:31:02,
7595,4375,session_start,2025-01-05 08:31:02,
7596,4375,session_start,2025-01-05 08:31:02,
7597,4375,scroll,2025-01-06 08:31:02,
7598,4375,scroll,2025-01-05 08:31:02,
7599,4375,scroll,2025-01-05 08:31:02,
7600,4375,scroll,2025-01-05 08:31:02,
7601,4375,scroll,2025-01-05 08:31:02,
7602,7838,session_start,2025-01-08 20:49:58,
7603,7838,session_start,2025-01-08 20:49:58,
7604,7838,session_start,2025-01-07 20:49:58,
7605,7838,scroll,2025-01-07 20:49:58,
7606,7838,scroll,2025-01-07 20:49:58,
7607,7838,scroll,2025-01-07 20:49:58,
7608,7838,scroll,2025-01-07 20:49:58,
7609,6126,session_start,2025-01-09 13:03:45,
7610,6126,session_start,2025-01-10 13:03:45,
7611,6126,scroll,2025-01-10 13:03:45,
7612,6126,scroll,2025-01-09 13:03:45,
7613,6126,scroll,2025-01-10 13:03:45,
7614,828,session_start,2025-01-07 03:20:19,
7615,828,session_start,2025-01-06 03:20:19,
7616,828,session_start,2025-01-06 03:20:19,
7617,828,scroll,2025-01-07 03:20:19,
7618,828,scroll,2025-01-06 03:20:19,
7619,828,scroll,2025-01-06 03:20:19,
7620,828,scroll,2025-01-06 03:20:19,
7621,828,scroll,2025-01-06 03:20:19,
7622,828,scroll,2025-01-06 03:20:19,
7623,828,scroll,2025-01-06 03:20:19,
7624,828,scroll,2025-01-06 03:20:19,
7625,828,scroll,2025-01-06 03:20:19,
7626,4757,session_start,2025-01-05 05:07:53,
7627,4757,scroll,2025-01-04 05:07:53,
7628,6825,scroll,2025-01-11 22:41:36,
7629,6825,scroll,2025-01-11 22:41:36,
7630,6825,scroll,2025-01-11 22:41:36,
7631,4570,session_start,2025-01-11 22:49:48,
7632,4570,session_start,2025-01-10 22:49:48,
7633,4570,session_start,2025-01-10 22:49:48,
7634,4570,scroll,2025-01-11 22:49:48,
7635,4570,scroll,2025-01-11 22:49:48,
7636,4570,scroll,2025-01-11 22:49:48,
7637,891,session_start,2025-01-05 19:02:14,
7638,891,session_start,2025-01-05 19:02:14,
7639,891,session_start,2025-01-04 19:02:14,
7640,891,session_start,2025-01-04 19:02:14,
7641,891,scroll,2025-01-05 19:02:14,
7642,891,scroll,2025-01-05 19:02:14,
7643,891,scroll,2025-01-05 19:02:14,
7644,891,scroll,2025-01-05 19:02:14,
7645,6944,scroll,2025-01-14 02:04:35,
7646,6944,scroll,2025-01-15 02:04:35,
7647,6944,scroll,2025-01-14 02:04:35,
7648,6944,scroll,2025-01-14 02:04:35,
7649,5273,session_start,2025-01-08 04:52:28,
7650,5273,session_start,2025-01-08 04:52:28,
7651,5273,scroll,2025-01-08 04:52:28,
7652,5273,scroll,2025-01-08 04:52:28,
7653,5273,scroll,2025-01-08 04:52:28,
7654,5273,scroll,2025-01-07 04:52:28,
7655,3652,session_start,2025-01-07 23:06:22,
7656,3652,session_start,2025-01-06 23:06:22,
7657,3652,scroll,2025-01-07 23:06:22,
7658,3652,scroll,2025-01-06 23:06:22,
7659,3652,scroll,2025-01-06 23:06:22,
7660,4372,session_start,2025-01-13 19:53:19,
7661,4372,session_start,2025-01-13 19:53:19,
7662,4372,session_start,2025-01-13 19:53:19,
7663,4372,session_start,2025-01-13 19:53:19,
7664,4372,scroll,2025-01-12 19:53:19,
7665,4372,scroll,2025-01-13 19:53:19,
7666,498,session_start,2025-01-12 18:18:17,
7667,498,session_start,2025-01-12 18:18:17,
7668,498,session_start,2025-01-13 18:18:17,
7669,263,session_start,2025-01-10 05:19:02,
7670,263,session_start,2025-01-10 05:19:02,
7671,263,scroll,2025-01-10 05:19:02,
7672,1364,session_start,2025-01-09 11:15:08,
7673,1364,scroll,2025-01-10 11:15:08,
7674,1364,scroll,2025-01-09 11:15:08,
7675,1364,scroll,2025-01-09 11:15:08,
7676,1364,scroll,2025-01-10 11:15:08,
7677,5124,session_start,2025-01-05 09:55:19,
7678,5124,session_start,2025-01-06 09:55:19,
7679,5124,session_start,2025-01-05 09:55:19,
7680,5124,purchase,2025-01-06 09:55:19,13.346923246712867
7681,5124,scroll,2025-01-05 09:55:19,
7682,5124,scroll,2025-01-06 09:55:19,
7683,5124,scroll,2025-01-05 09:55:19,
7684,5124,scroll,2025-01-05 09:55:19,
7685,697,session_start,2025-01-04 11:45:11,
7686,697,scroll,2025-01-05 11:45:11,
7687,2360,session_start,2025-01-03 18:38:29,
7688,2360,session_start,2025-01-03 18:38:29,
7689,2360,session_start,2025-01-04 18:38:29,
7690,2360,scroll,2025-01-04 18:38:29,
7691,2360,scroll,2025-01-03 18:38:29,
7692,7855,session_start,2025-01-01 10:48:51,
7693,7855,session_start,2025-01-01 10:48:51,
7694,7855,session_start,2025-01-02 10:48:51,
7695,7855,session_start,2025-01-02 10:48:51,
7696,7855,session_start,2025-01-01 10:48:51,
7697,7855,scroll,2025-01-01 10:48:51,
7698,7855,scroll,2025-01-01 10:48:51,
7699,7855,scroll,2025-01-01 10:48:51,
7700,7855,scroll,2025-01-01 10:48:51,
7701,7483,session_start,2025-01-09 15:32:47,
7702,7483,session_start,2025-01-10 15:32:47,
7703,7483,session_start,2025-01-10 15:32:47,
7704,7483,session_start,2025-01-10 15:32:47,
7705,7483,session_start,2025-01-10 15:32:47,
7706,7483,scroll,2025-01-10 15:32:47,
7707,7483,scroll,2025-01-10 15:32:47,
7708,7483,scroll,2025-01-10 15:32:47,
7709,7483,scroll,2025-01-10 15:32:47,
7710,6526,session_start,2025-01-07 19:06:05,
7711,6526,session_start,2025-01-07 19:06:05,
7712,6526,scroll,2025-01-08 19:06:05,
7713,35,session_start,2025-01-03 11:58:33,
7714,35,scroll,2025-01-04 11:58:33,
7715,35,scroll,2025-01-03 11:58:33,
7716,35,scroll,2025-01-03 11:58:33,
7717,3050,session_start,2025-01-05 06:12:29,
7718,3050,session_start,2025-01-04 06:12:29,
7719,3050,session_start,2025-01-05 06:12:29,
7720,3050,scroll,2025-01-05 06:12:29,
7721,3050,scroll,2025-01-04 06:12:29,
7722,7731,session_start,2025-01-08 20:57:34,
7723,7731,scroll,2025-01-09 20:57:34,
7724,7731,scroll,2025-01-08 20:57:34,
7725,7731,scroll,2025-01-09 20:57:34,
7726,3061,session_start,2025-01-07 03:57:52,
7727,3061,session_start,2025-01-07 03:57:52,
7728,3061,scroll,2025-01-08 03:57:52,
7729,3061,scroll,2025-01-08 03:57:52,
7730,3061,scroll,2025-01-08 03:57:52,
7731,3061,scroll,2025-01-08 03:57:52,
7732,3061,scroll,2025-01-08 03:57:52,
7733,3061,scroll,2025-01-07 03:57:52,
7734,3061,scroll,2025-01-07 03:57:52,
7735,2235,session_start,2025-01-14 15:43:16,
7736,2235,scroll,2025-01-14 15:43:16,
7737,2235,scroll,2025-01-14 15:43:16,
7738,2235,scroll,2025-01-15 15:43:16,
7739,2235,scroll,2025-01-14 15:43:16,
7740,644,session_start,2025-01-13 17:02:00,
7741,644,session_start,2025-01-14 17:02:00,
7742,644,session_start,2025-01-13 17:02:00,
7743,644,session_start,2025-01-14 17:02:00,
7744,644,scroll,2025-01-13 17:02:00,
7745,644,scroll,2025-01-14 17:02:00,
7746,644,scroll,2025-01-13 17:02:00,
7747,644,scroll,2025-01-13 17:02:00,
7748,4173,scroll,2025-01-07 09:52:28,
7749,4173,scroll,2025-01-08 09:52:28,
7750,4173,scroll,2025-01-08 09:52:28,
7751,4173,scroll,2025-01-07 09:52:28,
7752,4846,session_start,2025-01-06 11:02:06,
7753,4846,session_start,2025-01-07 11:02:06,
7754,4846,session_start,2025-01-07 11:02:06,
7755,4846,session_start,2025-01-07 11:02:06,
7756,4846,scroll,2025-01-07 11:02:06,
7757,4846,scroll,2025-01-06 11:02:06,
7758,2008,session_start,2025-01-02 07:07:23,
7759,2008,session_start,2025-01-01 07:07:23,
7760,2008,session_start,2025-01-01 07:07:23,
7761,2008,session_start,2025-01-02 07:07:23,
7762,2008,session_start,2025-01-01 07:07:23,
7763,2008,scroll,2025-01-02 07:07:23,
7764,2008,scroll,2025-01-02 07:07:23,
7765,2008,scroll,2025-01-02 07:07:23,
7766,4503,session_start,2025-01-08 11:06:22,
7767,4503,session_start,2025-01-09 11:06:22,
7768,4503,session_start,2025-01-09 11:06:22,
7769,4503,scroll,2025-01-09 11:06:22,
7770,4503,scroll,2025-01-09 11:06:22,
7771,4503,scroll,2025-01-09 11:06:22,
7772,4503,scroll,2025-01-08 11:06:22,
7773,5969,session_start,2025-01-01 01:05:58,
7774,5969,scroll,2025-01-01 01:05:58,
7775,5969,scroll,2025-01-01 01:05:58,
7776,5969,scroll,2025-01-01 01:05:58,
7777,5969,scroll,2025-01-02 01:05:58,
7778,4510,session_start,2025-01-11 08:18:03,
7779,4510,scroll,2025-01-11 08:18:03,
7780,4510,scroll,2025-01-10 08:18:03,
7781,7127,session_start,2025-01-07 08:22:59,
7782,7127,scroll,2025-01-07 08:22:59,
7783,7127,scroll,2025-01-07 08:22:59,
7784,7127,scroll,2025-01-08 08:22:59,
7785,7127,scroll,2025-01-07 08:22:59,
7786,7127,scroll,2025-01-07 08:22:59,
7787,7127,scroll,2025-01-07 08:22:59,
7788,2575,session_start,2025-01-04 08:32:43,
7789,2575,session_start,2025-01-04 08:32:43,
7790,2575,scroll,2025-01-04 08:32:43,
7791,2575,scroll,2025-01-05 08:32:43,
7792,2575,scroll,2025-01-05 08:32:43,
7793,196,session_start,2025-01-09 22:16:52,
7794,196,session_start,2025-01-10 22:16:52,
7795,6709,session_start,2025-01-13 20:54:13,
7796,6709,scroll,2025-01-13 20:54:13,
7797,6709,scroll,2025-01-12 20:54:13,
7798,3472,session_start,2025-01-12 10:42:46,
7799,3472,session_start,2025-01-13 10:42:46,
7800,3472,session_start,2025-01-12 10:42:46,
7801,3472,scroll,2025-01-12 10:42:46,
7802,3472,scroll,2025-01-13 10:42:46,
7803,3472,scroll,2025-01-13 10:42:46,
7804,3472,scroll,2025-01-13 10:42:46,
7805,4519,session_start,2025-01-01 23:43:02,
7806,4519,scroll,2025-01-01 23:43:02,
7807,4519,scroll,2025-01-02 23:43:02,
7808,4519,scroll,2025-01-02 23:43:02,
7809,4519,scroll,2025-01-02 23:43:02,
7810,4519,scroll,2025-01-01 23:43:02,
7811,179,session_start,2025-01-12 19:53:28,
7812,179,session_start,2025-01-12 19:53:28,
7813,179,session_start,2025-01-12 19:53:28,
7814,179,scroll,2025-01-13 19:53:28,
7815,179,scroll,2025-01-13 19:53:28,
7816,179,scroll,2025-01-12 19:53:28,
7817,4545,session_start,2025-01-05 17:44:01,
7818,4545,scroll,2025-01-06 17:44:01,
7819,4545,scroll,2025-01-05 17:44:01,
7820,4545,scroll,2025-01-06 17:44:01,
7821,4545,scroll,2025-01-05 17:44:01,
7822,1664,session_start,2025-01-07 06:37:36,
7823,1664,session_start,2025-01-07 06:37:36,
7824,1664,session_start,2025-01-08 06:37:36,
7825,1664,scroll,2025-01-07 06:37:36,
7826,1664,scroll,2025-01-08 06:37:36,
7827,1664,scroll,2025-01-07 06:37:36,
7828,5545,session_start,2025-01-07 18:57:14,
7829,5545,session_start,2025-01-07 18:57:14,
7830,5545,session_start,2025-01-07 18:57:14,
7831,5545,session_start,2025-01-06 18:57:14,
7832,5545,session_start,2025-01-06 18:57:14,
7833,5545,scroll,2025-01-07 18:57:14,
7834,5545,scroll,2025-01-07 18:57:14,
7835,5545,scroll,2025-01-06 18:57:14,
7836,5545,scroll,2025-01-07 18:57:14,
7837,5545,scroll,2025-01-07 18:57:14,
7838,5545,scroll,2025-01-07 18:57:14,
7839,5545,scroll,2025-01-06 18:57:14,
7840,5545,scroll,2025-01-07 18:57:14,
7841,2827,session_start,2025-01-04 08:16:20,
7842,2827,scroll,2025-01-04 08:16:20,
7843,2827,scroll,2025-01-05 08:16:20,
7844,2827,scroll,2025-01-04 08:16:20,
7845,2827,scroll,2025-01-05 08:16:20,
7846,2827,scroll,2025-01-05 08:16:20,
7847,3493,session_start,2025-01-14 02:06:12,
7848,3493,session_start,2025-01-15 02:06:12,
7849,3493,scroll,2025-01-15 02:06:12,
7850,3493,scroll,2025-01-15 02:06:12,
7851,3493,scroll,2025-01-15 02:06:12,
7852,1145,session_start,2025-01-12 09:29:29,
7853,1145,scroll,2025-01-12 09:29:29,
7854,1145,scroll,2025-01-12 09:29:29,
7855,7216,session_start,2025-01-08 13:17:21,
7856,7216,session_start,2025-01-08 13:17:21,
7857,7216,session_start,2025-01-08 13:17:21,
7858,7216,session_start,2025-01-08 13:17:21,
7859,7216,scroll,2025-01-08 13:17:21,
7860,7216,scroll,2025-01-09 13:17:21,
7861,7216,scroll,2025-01-09 13:17:21,
7862,7216,scroll,2025-01-08 13:17:21,
7863,4708,session_start,2025-01-09 19:08:12,
7864,4708,scroll,2025-01-08 19:08:12,
