,user_id,device,country
2068,2068,ios,Germany
2069,2069,web,UK
2070,2070,ios,India
2071,2071,web,Canada
2072,2072,android,Brazil
2073,2073,android,China
2074,2074,android,Indonesia
2075,2075,android,Italy
2076,2076,android,UK
2077,2077,web,Brazil
2078,2078,web,Canada
2079,2079,web,France
2080,2080,web,Netherlands
2081,2081,android,Netherlands
2082,2082,web,India
2083,2083,web,Italy
2084,2084,web,Canada
2085,2085,ios,Netherlands
2086,2086,android,Brazil
2087,2087,android,Germany
2088,2088,ios,UK
2089,2089,web,Netherlands
2090,2090,android,Italy
2091,2091,ios,Brazil
2092,2092,ios,France
2093,2093,ios,Russia
2094,2094,android,South Korea
2095,2095,ios,Japan
2096,2096,android,China
2097,2097,android,Argentina
2098,2098,android,China
2099,2099,android,India
2100,2100,web,Brazil
2101,2101,android,USA
2102,2102,android,India
2103,2103,web,Indonesia
2104,2104,web,Japan
2105,2105,android,USA
2106,2106,ios,Australia
2107,2107,web,Brazil
2108,2108,ios,Argentina
2109,2109,web,Brazil
2110,2110,ios,Australia
2111,2111,web,Italy
2112,2112,web,India
2113,2113,web,Australia
2114,2114,ios,Russia
2115,2115,android,Brazil
2116,2116,android,Argentina
2117,2117,android,Australia
2118,2118,android,Brazil
2119,2119,ios,China
2120,2120,android,Italy
2121,2121,android,Argentina
2122,2122,android,South Korea
2123,2123,android,Russia
2124,2124,web,Italy
2125,2125,web,UK
2126,2126,android,South Korea
2127,2127,web,India
2128,2128,web,UK
2129,2129,web,Canada
2130,2130,web,Russia
2131,2131,android,France
2132,2132,android,Brazil
2133,2133,android,Indonesia
2134,2134,ios,Indonesia
2135,2135,android,South Korea
2136,2136,android,Japan
2137,2137,android,Russia
2138,2138,android,Indonesia
2139,2139,android,India
2140,2140,web,Germany
2141,2141,web,Netherlands
2142,2142,ios,Netherlands
2143,2143,android,Germany
2144,2144,android,Argentina
2145,2145,android,Australia
2146,2146,android,Netherlands
2147,2147,android,India
2148,2148,android,India
2149,2149,web,Netherlands
2150,2150,android,Japan
2151,2151,web,USA
2152,2152,android,South Korea
2153,2153,android,Netherlands
2154,2154,ios,Netherlands
2155,2155,android,Russia
2156,2156,android,South Korea
2157,2157,web,China
2158,2158,ios,UK
2159,2159,android,Netherlands
2160,2160,android,Indonesia
2161,2161,ios,Argentina
2162,2162,android,USA
2163,2163,web,France
2164,2164,android,Germany
2165,2165,ios,Japan
2166,2166,web,Indonesia
2167,2167,web,Indonesia
2168,2168,android,Japan
2169,2169,ios,South Korea
2170,2170,android,Brazil
2171,2171,android,Germany
2172,2172,android,Canada
2173,2173,web,Italy
2174,2174,ios,India
2175,2175,web,Argentina
2176,2176,web,Netherlands
2177,2177,web,Italy
2178,2178,android,Germany
2179,2179,android,South Korea
2180,2180,web,China
2181,2181,web,South Korea
2182,2182,ios,Germany
2183,2183,android,China
2184,2184,android,USA
2185,2185,android,France
2186,2186,android,South Korea
2187,2187,android,Italy
2188,2188,web,South Korea
2189,2189,android,Australia
2190,2190,web,South Korea
2191,2191,web,China
2192,2192,web,India
2193,2193,ios,Indonesia
2194,2194,web,UK
2195,2195,android,France
2196,2196,web,Argentina
2197,2197,android,Indonesia
2198,2198,android,Brazil
2199,2199,android,South Korea
2200,2200,web,Japan
2201,2201,web,China
2202,2202,web,Indonesia
2203,2203,android,France
2204,2204,ios,Canada
2205,2205,ios,France
2206,2206,android,Russia
2207,2207,android,South Korea
2208,2208,web,Canada
2209,2209,ios,Brazil
2210,2210,android,Argentina
2211,2211,android,Germany
2212,2212,web,South Korea
2213,2213,android,Italy
2214,2214,ios,Italy
2215,2215,android,France
2216,2216,ios,Indonesia
2217,2217,android,China
2218,2218,web,Netherlands
2219,2219,web,China
2220,2220,web,Germany
2221,2221,web,Brazil
2222,2222,android,Australia
2223,2223,android,Argentina
2224,2224,android,Netherlands
2225,2225,web,Indonesia
2226,2226,android,Australia
2227,2227,ios,Australia
2228,2228,web,China
2229,2229,android,Netherlands
2230,2230,android,Canada
2231,2231,android,Brazil
2232,2232,android,UK
2233,2233,web,Canada
2234,2234,android,South Korea
2235,2235,web,Argentina
2236,2236,web,South Korea
2237,2237,android,China
2238,2238,android,Brazil
2239,2239,ios,Netherlands
2240,2240,ios,South Korea
2241,2241,android,Germany
2242,2242,ios,South Korea
2243,2243,web,USA
2244,2244,web,Australia
2245,2245,web,Indonesia
2246,2246,web,Indonesia
2247,2247,android,India
2248,2248,web,France
2249,2249,android,Australia
2250,2250,web,Argentina
2251,2251,ios,UK
2252,2252,android,China
2253,2253,android,Russia
2254,2254,web,China
2255,2255,android,Japan
2256,2256,android,Netherlands
2257,2257,android,USA
2258,2258,web,USA
2259,2259,web,India
2260,2260,web,Italy
2261,2261,android,Netherlands
2262,2262,ios,Brazil
2263,2263,web,Australia
2264,2264,android,China
2265,2265,web,Canada
2266,2266,ios,USA
2267,2267,android,UK
2268,2268,android,China
2269,2269,android,Russia
2270,2270,web,France
2271,2271,android,Netherlands
2272,2272,ios,Canada
2273,2273,android,Brazil
2274,2274,ios,Netherlands
2275,2275,web,USA
2276,2276,ios,South Korea
2277,2277,web,India
2278,2278,android,Brazil
2279,2279,web,France
2280,2280,web,USA
2281,2281,web,Netherlands
2282,2282,android,USA
2283,2283,android,Japan
2284,2284,ios,France
2285,2285,web,Netherlands
2286,2286,android,Russia
2287,2287,web,Argentina
2288,2288,web,Italy
2289,2289,web,Russia
2290,2290,android,Australia
2291,2291,web,Argentina
2292,2292,ios,Australia
2293,2293,web,USA
2294,2294,android,Indonesia
2295,2295,android,Indonesia
2296,2296,web,Canada
2297,2297,android,South Korea
2298,2298,android,USA
2299,2299,android,Australia
2300,2300,android,USA
2301,2301,android,India
2302,2302,android,China
2303,2303,web,Indonesia
2304,2304,android,Germany
2305,2305,android,Netherlands
2306,2306,android,UK
2307,2307,android,Germany
2308,2308,web,Indonesia
2309,2309,web,Italy
2310,2310,web,Netherlands
2311,2311,web,UK
2312,2312,web,Netherlands
2313,2313,web,Germany
2314,2314,ios,Netherlands
2315,2315,android,Brazil
2316,2316,web,UK
2317,2317,android,Japan
2318,2318,ios,South Korea
2319,2319,android,France
2320,2320,web,Australia
2321,2321,ios,South Korea
2322,2322,web,USA
2323,2323,android,Germany
2324,2324,android,Germany
2325,2325,web,Russia
2326,2326,android,Netherlands
2327,2327,web,Australia
2328,2328,android,Argentina
2329,2329,android,Brazil
2330,2330,android,Italy
2331,2331,web,UK
2332,2332,web,Netherlands
2333,2333,android,USA
2334,2334,android,UK
2335,2335,web,China
2336,2336,android,Australia
2337,2337,ios,Japan
2338,2338,web,UK
2339,2339,android,Brazil
2340,2340,android,Russia
2341,2341,android,Japan
2342,2342,web,France
2343,2343,web,Japan
2344,2344,ios,South Korea
2345,2345,web,USA
2346,2346,android,Japan
2347,2347,web,India
2348,2348,android,USA
2349,2349,web,Japan
2350,2350,android,Canada
2351,2351,android,USA
2352,2352,android,Japan
2353,2353,ios,South Korea
2354,2354,android,Argentina
2355,2355,android,France
2356,2356,web,Australia
2357,2357,android,UK
2358,2358,web,Australia
2359,2359,web,Russia
2360,2360,web,UK
2361,2361,android,Germany
2362,2362,android,Italy
2363,2363,web,France
2364,2364,ios,Italy
2365,2365,ios,Brazil
2366,2366,web,Argentina
2367,2367,ios,Canada
2368,2368,web,UK
2369,2369,web,Russia
2370,2370,web,UK
2371,2371,android,India
2372,2372,android,USA
2373,2373,web,France
2374,2374,ios,Brazil
2375,2375,web,USA
2376,2376,android,Brazil
2377,2377,web,Canada
2378,2378,ios,Italy
2379,2379,web,Italy
2380,2380,web,UK
2381,2381,web,Argentina
2382,2382,android,Italy
2383,2383,ios,Australia
2384,2384,ios,France
2385,2385,android,Canada
2386,2386,web,Germany
2387,2387,web,Canada
2388,2388,android,USA
2389,2389,web,UK
2390,2390,android,South Korea
2391,2391,android,UK
2392,2392,web,China
2393,2393,android,Canada
2394,2394,android,Brazil
2395,2395,android,Australia
2396,2396,android,Canada
2397,2397,android,USA
2398,2398,android,Netherlands
2399,2399,ios,Japan
2400,2400,android,Argentina
2401,2401,android,Australia
2402,2402,android,Netherlands
2403,2403,ios,USA
2404,2404,android,Netherlands
2405,2405,android,South Korea
2406,2406,android,Argentina
2407,2407,web,China
2408,2408,android,Indonesia
2409,2409,android,Indonesia
2410,2410,android,France
2411,2411,android,South Korea
2412,2412,web,Japan
2413,2413,web,Argentina
2414,2414,android,Japan
2415,2415,web,Argentina
2416,2416,android,UK
2417,2417,android,Germany
2418,2418,android,Indonesia
2419,2419,ios,UK
2420,2420,ios,South Korea
2421,2421,ios,Australia
2422,2422,android,Germany
2423,2423,ios,Netherlands
2424,2424,ios,Canada
2425,2425,ios,India
2426,2426,android,Japan
2427,2427,web,Brazil
2428,2428,android,Germany
2429,2429,web,Brazil
2430,2430,ios,India
2431,2431,web,Argentina
2432,2432,web,India
2433,2433,android,Russia
2434,2434,android,Argentina
2435,2435,web,USA
2436,2436,web,France
2437,2437,web,Italy
2438,2438,android,Japan
2439,2439,android,UK
2440,2440,android,Italy
2441,2441,android,Germany
2442,2442,ios,China
2443,2443,android,UK
2444,2444,android,Indonesia
2445,2445,android,Germany
2446,2446,android,Australia
2447,2447,ios,Russia
2448,2448,android,Netherlands
2449,2449,android,Japan
2450,2450,android,Japan
2451,2451,android,Canada
2452,2452,android,India
2453,2453,ios,Netherlands
2454,2454,web,Netherlands
2455,2455,web,Russia
2456,2456,android,Argentina
2457,2457,web,Russia
2458,2458,android,India
2459,2459,android,Italy
2460,2460,android,Italy
2461,2461,web,France
2462,2462,web,Indonesia
2463,2463,android,Netherlands
2464,2464,android,Indonesia
2465,2465,android,Canada
2466,2466,android,Japan
2467,2467,ios,Germany
2468,2468,web,South Korea
2469,2469,web,UK
2470,2470,web,France
2471,2471,web,UK
2472,2472,ios,Germany
2473,2473,ios,Italy
2474,2474,android,Germany
2475,2475,web,Canada
2476,2476,ios,Canada
2477,2477,android,UK
2478,2478,android,UK
2479,2479,android,India
2480,2480,android,Japan
2481,2481,web,Italy
2482,2482,web,USA
2483,2483,android,Germany
2484,2484,web,Italy
2485,2485,ios,Argentina
2486,2486,web,USA
2487,2487,android,Indonesia
2488,2488,web,Netherlands
2489,2489,web,Italy
2490,2490,web,Brazil
2491,2491,ios,South Korea
2492,2492,android,France
2493,2493,web,India
2494,2494,web,Argentina
2495,2495,ios,USA
2496,2496,web,Netherlands
2497,2497,android,Russia
2498,2498,android,Japan
2499,2499,android,Netherlands
2500,2500,android,Japan
2501,2501,web,Germany
2502,2502,web,Netherlands
2503,2503,android,Germany
2504,2504,android,USA
2505,2505,web,Netherlands
2506,2506,android,Argentina
2507,2507,android,Italy
2508,2508,ios,Russia
2509,2509,ios,Germany
2510,2510,android,Indonesia
2511,2511,ios,India
2512,2512,web,India
2513,2513,ios,Argentina
2514,2514,web,South Korea
2515,2515,android,UK
2516,2516,web,Canada
2517,2517,web,Argentina
2518,2518,android,Indonesia
2519,2519,android,USA
2520,2520,web,Australia
2521,2521,web,France
2522,2522,android,Germany
2523,2523,android,China
2524,2524,web,Indonesia
2525,2525,android,China
2526,2526,ios,Argentina
2527,2527,web,India
2528,2528,android,Brazil
2529,2529,android,Brazil
2530,2530,ios,Germany
2531,2531,web,Australia
2532,2532,web,UK
2533,2533,web,France
2534,2534,android,Japan
2535,2535,android,Japan
2536,2536,web,Brazil
2537,2537,android,Indonesia
2538,2538,android,South Korea
2539,2539,android,Indonesia
2540,2540,android,Japan
2541,2541,ios,Canada
2542,2542,web,Germany
2543,2543,web,Japan
2544,2544,web,Italy
2545,2545,android,Argentina
2546,2546,android,Brazil
2547,2547,android,Canada
2548,2548,web,Brazil
2549,2549,web,Brazil
2550,2550,android,France
2551,2551,android,Australia
2552,2552,web,Germany
2553,2553,android,India
2554,2554,android,Canada
2555,2555,web,France
2556,2556,android,Netherlands
2557,2557,android,Brazil
2558,2558,web,South Korea
2559,2559,web,France
2560,2560,android,Australia
2561,2561,web,Japan
2562,2562,web,Brazil
2563,2563,android,Indonesia
2564,2564,android,Japan
2565,2565,web,Netherlands
2566,2566,web,Australia
2567,2567,ios,Russia
2568,2568,android,Germany
2569,2569,android,Canada
2570,2570,android,South Korea
2571,2571,web,Netherlands
2572,2572,web,USA
2573,2573,ios,Russia
2574,2574,android,Brazil
2575,2575,android,India
2576,2576,android,Australia
2577,2577,web,Netherlands
2578,2578,android,Russia
2579,2579,web,China
2580,2580,ios,Indonesia
2581,2581,android,Russia
2582,2582,web,France
2583,2583,android,Germany
2584,2584,android,Argentina
2585,2585,android,Japan
2586,2586,ios,Australia
2587,2587,ios,Canada
2588,2588,web,Australia
2589,2589,android,USA
2590,2590,web,Italy
2591,2591,web,Argentina
2592,2592,ios,China
2593,2593,web,Italy
2594,2594,web,India
2595,2595,ios,Brazil
2596,2596,android,Japan
2597,2597,android,India
2598,2598,android,Germany
2599,2599,android,France
2600,2600,android,Russia
2601,2601,ios,France
2602,2602,android,Australia
2603,2603,android,Brazil
2604,2604,ios,Japan
2605,2605,android,India
2606,2606,android,Germany
2607,2607,ios,South Korea
2608,2608,web,UK
2609,2609,ios,Argentina
2610,2610,android,Australia
2611,2611,android,Italy
2612,2612,android,Italy
2613,2613,android,Russia
2614,2614,android,Indonesia
2615,2615,android,Japan
2616,2616,android,Argentina
2617,2617,android,South Korea
2618,2618,web,Canada
2619,2619,web,Australia
2620,2620,ios,Argentina
2621,2621,ios,Germany
2622,2622,web,Italy
2623,2623,ios,Russia
2624,2624,web,Canada
2625,2625,web,Brazil
2626,2626,android,France
2627,2627,android,Argentina
2628,2628,android,Germany
2629,2629,android,Brazil
2630,2630,web,Italy
2631,2631,android,Netherlands
2632,2632,android,Netherlands
2633,2633,android,Australia
2634,2634,web,Indonesia
2635,2635,ios,Argentina
2636,2636,web,Canada
2637,2637,web,Russia
2638,2638,android,Canada
2639,2639,android,Italy
2640,2640,ios,Canada
2641,2641,android,China
2642,2642,android,Japan
2643,2643,android,Indonesia
2644,2644,web,Russia
2645,2645,web,China
2646,2646,web,Canada
2647,2647,web,Canada
2648,2648,android,France
2649,2649,web,Germany
2650,2650,web,Italy
2651,2651,android,Argentina
2652,2652,web,China
2653,2653,android,Russia
2654,2654,android,India
2655,2655,android,Japan
2656,2656,ios,Russia
2657,2657,android,Japan
2658,2658,android,Brazil
2659,2659,ios,UK
2660,2660,android,Argentina
2661,2661,android,Japan
2662,2662,web,USA
2663,2663,web,South Korea
2664,2664,web,Canada
2665,2665,android,France
2666,2666,web,Argentina
2667,2667,android,Canada
2668,2668,android,Germany
2669,2669,web,India
2670,2670,ios,USA
2671,2671,android,Russia
2672,2672,android,South Korea
2673,2673,ios,Italy
2674,2674,android,Germany
2675,2675,web,China
2676,2676,android,Argentina
2677,2677,android,Canada
2678,2678,web,Japan
2679,2679,android,Canada
2680,2680,web,Australia
2681,2681,android,India
2682,2682,web,Argentina
2683,2683,web,South Korea
2684,2684,web,South Korea
2685,2685,ios,Australia
2686,2686,ios,Indonesia
2687,2687,android,Netherlands
2688,2688,web,South Korea
2689,2689,android,Australia
2690,2690,web,Australia
2691,2691,android,Germany
2692,2692,web,Netherlands
2693,2693,android,China
2694,2694,android,Italy
2695,2695,web,Argentina
2696,2696,android,France
2697,2697,android,France
2698,2698,android,USA
2699,2699,android,Indonesia
2700,2700,android,Argentina
2701,2701,android,Argentina
2702,2702,android,Australia
2703,2703,web,Australia
2704,2704,android,China
2705,2705,android,Italy
2706,2706,android,USA
2707,2707,android,China
2708,2708,android,Netherlands
2709,2709,ios,India
2710,2710,android,USA
2711,2711,android,Brazil
2712,2712,web,South Korea
2713,2713,web,India
2714,2714,android,Brazil
2715,2715,web,South Korea
2716,2716,ios,Argentina
2717,2717,web,France
2718,2718,android,China
2719,2719,web,Netherlands
2720,2720,web,Russia
2721,2721,android,Indonesia
2722,2722,web,Russia
2723,2723,android,Canada
2724,2724,web,Germany
2725,2725,web,Australia
2726,2726,web,USA
2727,2727,web,Japan
2728,2728,web,Brazil
2729,2729,ios,Russia
2730,2730,ios,UK
2731,2731,ios,Netherlands
2732,2732,android,Brazil
2733,2733,android,Italy
2734,2734,android,Indonesia
2735,2735,web,India
2736,2736,android,France
2737,2737,android,Australia
2738,2738,android,Japan
2739,2739,android,South Korea
2740,2740,android,Italy
2741,2741,web,Netherlands
2742,2742,ios,Italy
2743,2743,android,India
2744,2744,ios,Argentina
2745,2745,ios,Indonesia
2746,2746,android,China
2747,2747,web,South Korea
2748,2748,ios,India
2749,2749,web,Italy
2750,2750,ios,Russia
2751,2751,ios,Japan
2752,2752,ios,USA
2753,2753,android,India
2754,2754,android,Russia
2755,2755,web,Indonesia
2756,2756,android,India
2757,2757,web,India
2758,2758,android,Brazil
2759,2759,web,Russia
2760,2760,web,Indonesia
2761,2761,web,USA
2762,2762,ios,Canada
2763,2763,web,Brazil
2764,2764,android,South Korea
2765,2765,web,Indonesia
2766,2766,android,Russia
2767,2767,android,China
2768,2768,android,China
2769,2769,android,Russia
2770,2770,android,Germany
2771,2771,android,Japan
2772,2772,android,Russia
2773,2773,android,Netherlands
2774,2774,web,Australia
2775,2775,android,Russia
2776,2776,android,Italy
2777,2777,web,Brazil
2778,2778,ios,South Korea
2779,2779,web,Australia
2780,2780,android,Canada
2781,2781,android,Netherlands
2782,2782,android,Indonesia
2783,2783,web,Italy
2784,2784,android,Canada
2785,2785,android,Japan
2786,2786,android,Brazil
2787,2787,ios,Russia
2788,2788,web,Canada
2789,2789,android,India
2790,2790,ios,Netherlands
2791,2791,android,Brazil
2792,2792,android,Australia
2793,2793,android,Netherlands
2794,2794,android,Argentina
2795,2795,android,India
2796,2796,web,Australia
2797,2797,android,Australia
2798,2798,android,Netherlands
2799,2799,android,Australia
2800,2800,android,Indonesia
2801,2801,web,Japan
2802,2802,web,Argentina
2803,2803,android,France
2804,2804,web,USA
2805,2805,web,UK
2806,2806,android,China
2807,2807,android,Japan
2808,2808,web,Indonesia
2809,2809,android,France
2810,2810,android,UK
2811,2811,android,China
2812,2812,ios,Australia
2813,2813,web,UK
2814,2814,web,Argentina
2815,2815,web,Russia
2816,2816,android,USA
2817,2817,web,Brazil
2818,2818,android,China
2819,2819,web,UK
2820,2820,android,Argentina
2821,2821,ios,Australia
2822,2822,android,Germany
2823,2823,web,USA
2824,2824,android,France
2825,2825,web,USA
2826,2826,android,France
2827,2827,web,Russia
2828,2828,web,South Korea
2829,2829,web,Japan
2830,2830,android,India
2831,2831,ios,Netherlands
2832,2832,android,Indonesia
2833,2833,ios,UK
2834,2834,web,Canada
2835,2835,android,UK
2836,2836,web,Argentina
2837,2837,ios,France
2838,2838,ios,Australia
2839,2839,ios,China
2840,2840,android,UK
2841,2841,android,Germany
2842,2842,android,Canada
2843,2843,android,China
2844,2844,web,Australia
2845,2845,android,Indonesia
2846,2846,web,Japan
2847,2847,ios,USA
2848,2848,web,Germany
2849,2849,android,China
2850,2850,android,Russia
2851,2851,ios,India
2852,2852,android,Russia
2853,2853,ios,India
2854,2854,ios,Netherlands
2855,2855,ios,Australia
2856,2856,web,South Korea
2857,2857,ios,Canada
2858,2858,web,China
2859,2859,ios,Argentina
2860,2860,android,Netherlands
2861,2861,android,South Korea
2862,2862,android,Brazil
2863,2863,android,Canada
2864,2864,ios,Italy
2865,2865,ios,Brazil
2866,2866,android,China
2867,2867,android,Canada
2868,2868,web,Australia
2869,2869,ios,China
2870,2870,ios,Indonesia
2871,2871,android,France
2872,2872,web,Australia
2873,2873,ios,UK
2874,2874,ios,Netherlands
2875,2875,web,South Korea
2876,2876,android,Netherlands
2877,2877,android,India
2878,2878,web,Brazil
2879,2879,android,Argentina
2880,2880,web,Indonesia
2881,2881,android,Netherlands
2882,2882,web,South Korea
2883,2883,android,Russia
2884,2884,android,Netherlands
2885,2885,android,USA
2886,2886,android,China
2887,2887,android,Indonesia
2888,2888,web,Canada
2889,2889,ios,Italy
2890,2890,android,Russia
2891,2891,android,Australia
2892,2892,android,France
2893,2893,web,Australia
2894,2894,android,China
2895,2895,android,Netherlands
2896,2896,web,Canada
2897,2897,ios,Brazil
2898,2898,web,France
2899,2899,android,Netherlands
2900,2900,android,Australia
2901,2901,android,Argentina
2902,2902,ios,Argentina
2903,2903,ios,France
2904,2904,web,India
2905,2905,android,Netherlands
2906,2906,ios,USA
2907,2907,web,Japan
2908,2908,web,China
2909,2909,ios,Indonesia
2910,2910,android,India
2911,2911,android,Indonesia
2912,2912,android,Argentina
2913,2913,web,Brazil
2914,2914,ios,India
2915,2915,android,USA
2916,2916,android,Australia
2917,2917,ios,Italy
2918,2918,ios,Japan
2919,2919,web,Germany
2920,2920,ios,Argentina
2921,2921,ios,Netherlands
2922,2922,web,Brazil
2923,2923,android,France
2924,2924,web,Japan
2925,2925,web,UK
2926,2926,web,Brazil
2927,2927,android,Japan
2928,2928,android,UK
2929,2929,android,USA
2930,2930,web,China
2931,2931,android,Argentina
2932,2932,web,Germany
2933,2933,ios,Netherlands
2934,2934,ios,Canada
2935,2935,web,USA
2936,2936,web,Netherlands
2937,2937,android,Canada
2938,2938,ios,Russia
2939,2939,ios,Italy
2940,2940,android,Indonesia
2941,2941,android,Argentina
2942,2942,android,France
2943,2943,android,South Korea
2944,2944,android,India
2945,2945,web,Germany
2946,2946,web,Brazil
2947,2947,web,USA
2948,2948,web,Japan
2949,2949,web,South Korea
2950,2950,web,Australia
2951,2951,android,Argentina
2952,2952,web,Argentina
2953,2953,ios,India
2954,2954,android,Russia
2955,2955,android,India
2956,2956,ios,UK
2957,2957,web,USA
2958,2958,ios,South Korea
2959,2959,android,South Korea
2960,2960,android,Germany
2961,2961,android,Australia
2962,2962,android,Italy
2963,2963,android,Australia
2964,2964,web,Indonesia
2965,2965,android,Japan
2966,2966,android,Japan
2967,2967,web,France
2968,2968,web,South Korea
2969,2969,android,Germany
2970,2970,web,Japan
2971,2971,web,China
2972,2972,ios,China
2973,2973,android,South Korea
2974,2974,ios,Italy
2975,2975,android,Australia
2976,2976,android,Germany
2977,2977,android,Argentina
2978,2978,web,Argentina
2979,2979,web,China
2980,2980,android,India
2981,2981,web,Canada
2982,2982,web,Italy
2983,2983,android,China
2984,2984,web,Canada
2985,2985,web,UK
2986,2986,ios,France
2987,2987,web,Brazil
2988,2988,android,Russia
2989,2989,web,Italy
2990,2990,android,UK
2991,2991,android,France
2992,2992,android,Germany
2993,2993,android,UK
2994,2994,ios,Russia
2995,2995,web,Japan
2996,2996,android,Canada
2997,2997,android,Australia
2998,2998,android,South Korea
2999,2999,android,Russia
3000,3000,web,Argentina
3001,3001,web,France
3002,3002,android,China
3003,3003,ios,France
3004,3004,web,Australia
3005,3005,web,South Korea
3006,3006,web,India
3007,3007,android,South Korea
3008,3008,android,Russia
3009,3009,web,South Korea
3010,3010,web,Russia
3011,3011,web,Germany
3012,3012,android,Indonesia
3013,3013,ios,France
3014,3014,android,Russia
3015,3015,android,Indonesia
3016,3016,web,Netherlands
3017,3017,android,India
3018,3018,web,USA
3019,3019,android,Russia
3020,3020,android,Brazil
3021,3021,android,India
3022,3022,android,France
3023,3023,ios,Russia
3024,3024,web,South Korea
3025,3025,ios,Indonesia
3026,3026,android,Netherlands
3027,3027,android,South Korea
3028,3028,android,India
3029,3029,android,Italy
3030,3030,ios,Canada
3031,3031,android,Australia
3032,3032,android,Japan
3033,3033,android,Japan
3034,3034,android,Canada
3035,3035,ios,China
3036,3036,ios,Japan
3037,3037,ios,Germany
3038,3038,web,South Korea
3039,3039,web,Russia
3040,3040,android,Netherlands
3041,3041,android,Canada
3042,3042,web,UK
3043,3043,android,China
3044,3044,android,France
3045,3045,web,China
3046,3046,ios,USA
3047,3047,android,Netherlands
3048,3048,web,Russia
3049,3049,android,India
3050,3050,web,China
3051,3051,web,Germany
3052,3052,web,UK
3053,3053,web,Japan
3054,3054,web,China
3055,3055,android,Australia
3056,3056,ios,Russia
3057,3057,web,Netherlands
3058,3058,web,Brazil
3059,3059,android,Japan
3060,3060,web,UK
3061,3061,android,Italy
3062,3062,android,Italy
3063,3063,ios,Netherlands
3064,3064,web,Japan
3065,3065,ios,Indonesia
3066,3066,web,Russia
3067,3067,android,South Korea
3068,3068,web,Australia
3069,3069,android,Germany
3070,3070,android,Russia
3071,3071,ios,Australia
3072,3072,android,USA
3073,3073,android,UK
3074,3074,web,Brazil
3075,3075,android,Netherlands
3076,3076,android,Brazil
3077,3077,android,UK
3078,3078,android,China
3079,3079,ios,UK
3080,3080,web,Italy
3081,3081,android,Argentina
3082,3082,android,Canada
3083,3083,ios,Indonesia
3084,3084,android,Russia
3085,3085,android,France
3086,3086,android,Russia
3087,3087,web,USA
3088,3088,web,USA
3089,3089,android,Brazil
3090,3090,ios,India
3091,3091,android,UK
3092,3092,web,UK
3093,3093,web,France
3094,3094,ios,India
3095,3095,web,Russia
3096,3096,web,India
3097,3097,android,China
3098,3098,web,Australia
3099,3099,android,Netherlands
3100,3100,android,Canada
3101,3101,ios,Netherlands
3102,3102,ios,Brazil
3103,3103,ios,South Korea
3104,3104,android,South Korea
3105,3105,ios,Canada
3106,3106,web,Canada
3107,3107,ios,Japan
3108,3108,web,South Korea
3109,3109,android,Russia
3110,3110,web,USA
3111,3111,android,Netherlands
3112,3112,android,Australia
3113,3113,web,Australia
3114,3114,web,Germany
3115,3115,ios,Russia
3116,3116,android,Argentina
3117,3117,android,Canada
3118,3118,ios,Germany
3119,3119,android,India
3120,3120,web,South Korea
3121,3121,android,Japan
3122,3122,web,South Korea
3123,3123,android,Canada
3124,3124,web,Netherlands
3125,3125,ios,China
3126,3126,android,India
3127,3127,android,Brazil
3128,3128,android,France
3129,3129,android,USA
3130,3130,android,South Korea
3131,3131,web,France
3132,3132,android,Canada
3133,3133,web,UK
3134,3134,web,Canada
3135,3135,android,Argentina
3136,3136,web,Russia
3137,3137,android,France
3138,3138,android,Germany
3139,3139,ios,Germany
3140,3140,android,Canada
3141,3141,ios,Brazil
3142,3142,android,USA
3143,3143,android,Japan
3144,3144,ios,France
3145,3145,ios,Indonesia
3146,3146,web,Japan
3147,3147,android,Germany
3148,3148,web,Japan
3149,3149,android,UK
3150,3150,web,Italy
3151,3151,ios,Germany
3152,3152,android,France
3153,3153,ios,Italy
3154,3154,android,Netherlands
3155,3155,web,Brazil
3156,3156,web,Australia
3157,3157,web,Canada
3158,3158,android,India
3159,3159,android,Italy
3160,3160,android,Argentina
3161,3161,android,Japan
3162,3162,web,Italy
3163,3163,android,Japan
3164,3164,web,India
3165,3165,web,Russia
3166,3166,android,India
3167,3167,ios,USA
3168,3168,ios,Russia
3169,3169,android,USA
3170,3170,web,Indonesia
3171,3171,web,USA
3172,3172,web,South Korea
3173,3173,web,Canada
3174,3174,web,Italy
3175,3175,web,China
3176,3176,ios,Brazil
3177,3177,web,Germany
3178,3178,android,USA
3179,3179,android,Japan
3180,3180,android,China
3181,3181,ios,UK
3182,3182,android,Russia
3183,3183,android,South Korea
3184,3184,android,Indonesia
3185,3185,android,Italy
3186,3186,android,Canada
3187,3187,web,Japan
3188,3188,ios,Germany
3189,3189,web,Japan
3190,3190,android,Australia
3191,3191,ios,Netherlands
3192,3192,android,China
3193,3193,web,Australia
3194,3194,ios,Australia
3195,3195,ios,South Korea
3196,3196,ios,Japan
3197,3197,android,Russia
3198,3198,web,France
3199,3199,android,Australia
3200,3200,android,China
3201,3201,web,China
3202,3202,web,Indonesia
3203,3203,android,India
3204,3204,web,Indonesia
3205,3205,web,South Korea
3206,3206,android,Netherlands
3207,3207,android,China
3208,3208,ios,Brazil
3209,3209,android,Netherlands
3210,3210,android,Netherlands
3211,3211,web,Indonesia
3212,3212,android,Argentina
3213,3213,android,South Korea
3214,3214,android,Germany
3215,3215,android,China
3216,3216,android,China
3217,3217,web,Italy
